date,open,max,min,close,Negative,Neutral,Positive
2020/4/8 10:51,2810.77,2810.77,2809.91,2810.59,1,3,1
2020/4/8 10:52,2810.28,2811.73,2810.28,2811.45,1,4,3
2020/4/8 10:53,2811.79,2811.79,2810.72,2811.31,3,2,3
2020/4/8 10:54,2810.25,2812.09,2810.25,2811.83,2,3,1
2020/4/8 10:55,2811.93,2812.32,2811.72,2812.32,1,4,2
2020/4/8 10:56,2812.42,2813.09,2811.62,2812.42,3,3,1
2020/4/8 10:57,2812.13,2812.63,2811.49,2811.54,2,6,1
2020/4/8 10:58,2812.64,2812.64,2811.15,2811.96,4,7,2
2020/4/8 10:59,2811.48,2811.99,2809.86,2810.2,4,4,1
2020/4/8 11:00,2810.04,2810.05,2809.32,2809.71,2,1,1
2020/4/8 11:01,2809.67,2809.67,2808.22,2808.22,4,4,1
2020/4/8 11:02,2808.65,2808.65,2807.47,2807.47,6,5,4
2020/4/8 11:03,2807.88,2807.94,2807.44,2807.52,6,4,1
2020/4/8 11:04,2807.3,2807.85,2806.92,2806.92,3,4,1
2020/4/8 11:05,2807.24,2807.85,2806.91,2807.79,6,3,3
2020/4/8 11:06,2807.85,2807.95,2807.32,2807.64,2,2,1
2020/4/8 11:07,2808.3,2808.44,2807.48,2808.04,2,2,1
2020/4/8 11:08,2808.06,2808.49,2807.78,2808.27,4,3,1
2020/4/8 11:09,2808.2,2808.62,2807.8,2807.8,4,2,2
2020/4/8 11:10,2807.54,2807.97,2807.1,2807.97,2,2,1
2020/4/8 11:11,2808.01,2812.82,2807.79,2812.49,4,2,2
2020/4/8 11:12,2812.94,2812.94,2811.39,2812.08,2,4,2
2020/4/8 11:13,2812.17,2812.33,2811.19,2812.22,2,1,1
2020/4/8 11:14,2812.29,2812.99,2811.86,2812.9,2,1,1
2020/4/8 11:15,2812.8,2813.45,2812.18,2812.96,4,2,1
2020/4/8 11:16,2812.16,2812.16,2810.87,2811.31,3,3,4
2020/4/8 11:17,2811.89,2812.1,2811.54,2811.69,3,2,1
2020/4/8 11:18,2811.64,2811.64,2810.69,2810.69,2,3,2
2020/4/8 11:19,2811.21,2811.21,2810.21,2810.69,6,4,1
2020/4/8 11:20,2810.36,2810.36,2809.72,2809.9,2,3,3
2020/4/8 11:21,2810.37,2810.37,2809.51,2809.54,3,3,1
2020/4/8 11:22,2809.79,2809.92,2809.41,2809.41,2,7,3
2020/4/8 11:23,2809.38,2809.93,2809.08,2809.48,5,1,1
2020/4/8 11:24,2809.59,2810.08,2809.32,2809.48,3,1,1
2020/4/8 11:25,2809.74,2810.91,2809.53,2810.36,5,4,3
2020/4/8 11:26,2810.84,2811.37,2810.7,2810.7,3,3,1
2020/4/8 11:27,2810.84,2811.67,2810.84,2811.57,4,2,2
2020/4/8 11:28,2811.22,2811.68,2811.03,2811.5,4,3,2
2020/4/8 11:29,2811.39,2811.93,2811.05,2811.93,1,2,1
2020/4/8 11:30,2811.98,2812.11,2811.38,2811.88,2,3,1
2020/4/8 13:01,2811.88,2814.7,2811.88,2814.39,2,2,3
2020/4/8 13:02,2814.07,2814.07,2812.71,2813.1,1,3,2
2020/4/8 13:03,2813.1,2813.56,2812.79,2813.24,1,2,1
2020/4/8 13:04,2813.16,2813.6,2812.58,2812.76,4,3,2
2020/4/8 13:05,2813.1,2813.34,2812.63,2813.12,2,3,1
2020/4/8 13:06,2813.21,2813.98,2812.9,2813.84,2,1,3
2020/4/8 13:07,2813.93,2814.42,2813.44,2814.42,1,2,3
2020/4/8 13:08,2814.37,2815.63,2814.37,2815.55,2,4,3
2020/4/8 13:09,2815.91,2817.71,2815.82,2817.43,2,2,1
2020/4/8 13:10,2817.11,2817.6,2816.53,2817.28,1,2,2
2020/4/8 13:11,2816.43,2818.39,2816.43,2818.39,1,4,3
2020/4/8 13:12,2818,2818.96,2817.04,2817.04,2,1,2
2020/4/8 13:13,2817.26,2818.18,2817.25,2817.56,2,2,2
2020/4/8 13:14,2818.11,2818.3,2817.43,2818.13,4,3,1
2020/4/8 13:15,2818.09,2818.57,2817.79,2818.46,3,2,3
2020/4/8 13:16,2818.51,2819.62,2818.19,2819.15,2,4,3
2020/4/8 13:17,2819.6,2820.05,2818.84,2819.83,5,3,4
2020/4/8 13:18,2819.96,2820.22,2818.4,2818.92,1,2,3
2020/4/8 13:19,2818.87,2819.24,2818.41,2818.43,1,3,1
2020/4/8 13:20,2818.76,2818.91,2818.13,2818.78,1,3,2
2020/4/8 13:21,2818.49,2818.66,2817.81,2817.81,2,3,3
2020/4/8 13:22,2817.74,2818.46,2817.41,2817.41,5,4,1
2020/4/8 13:23,2817.63,2817.99,2816.59,2816.59,6,4,1
2020/4/8 13:24,2816.62,2817.12,2816.39,2816.49,5,2,1
2020/4/8 13:25,2816.31,2816.62,2815.93,2816.08,3,3,2
2020/4/8 13:26,2815.98,2816.1,2815.25,2815.25,6,4,2
2020/4/8 13:27,2815.37,2816.09,2815.27,2815.27,3,8,3
2020/4/8 13:28,2815.59,2815.8,2815.11,2815.11,4,2,1
2020/4/8 13:29,2815.3,2815.76,2815.08,2815.08,3,4,2
2020/4/8 13:30,2816.24,2816.56,2815.52,2815.7,4,2,1
2020/4/8 13:31,2815.63,2816.27,2813.79,2813.79,4,3,2
2020/4/8 13:32,2813.63,2814.47,2813.33,2813.82,4,2,3
2020/4/8 13:33,2813.4,2813.79,2812.98,2813.42,5,4,1
2020/4/8 13:34,2813.5,2814.23,2813.5,2813.69,3,6,3
2020/4/8 13:35,2813.4,2814.51,2813.4,2813.83,2,2,3
2020/4/8 13:36,2814.58,2815.19,2814.53,2814.61,2,3,3
2020/4/8 13:37,2814.73,2816.71,2814.73,2816.71,3,1,3
2020/4/8 13:38,2816.71,2817.59,2816.71,2817.31,1,3,1
2020/4/8 13:39,2817.36,2817.87,2816.68,2816.68,1,2,1
2020/4/8 13:40,2816.81,2817.24,2816.32,2816.82,4,2,1
2020/4/8 13:41,2816.51,2817.42,2816.48,2816.54,1,2,2
2020/4/8 13:42,2817.04,2817.63,2816.53,2817.36,1,3,2
2020/4/8 13:43,2817.7,2819.08,2817.7,2818.47,1,4,1
2020/4/8 13:44,2818.69,2819.38,2818.48,2819.01,3,5,2
2020/4/8 13:45,2819.12,2819.8,2818.81,2819.63,2,2,1
2020/4/8 13:46,2820.05,2820.05,2819.13,2819.3,2,3,3
2020/4/8 13:47,2819.2,2819.41,2818.58,2818.84,3,2,2
2020/4/8 13:48,2818.36,2819.2,2818.36,2818.58,3,3,6
2020/4/8 13:49,2818.64,2819.5,2818.64,2818.93,4,5,2
2020/4/8 13:50,2819.3,2820.27,2818.88,2819.64,2,3,3
2020/4/8 13:51,2820.54,2821.84,2820.27,2821.41,2,5,4
2020/4/8 13:52,2822.63,2823.06,2822.07,2822.37,2,2,5
2020/4/8 13:53,2823.02,2823.02,2822.26,2822.4,4,5,4
2020/4/8 13:54,2822.75,2822.75,2821.61,2821.61,4,3,4
2020/4/8 13:55,2821.88,2822.53,2821.3,2821.3,4,1,3
2020/4/8 13:56,2822.3,2822.4,2821.4,2821.53,3,2,2
2020/4/8 13:57,2821.68,2821.94,2820.67,2820.67,2,2,2
2020/4/8 13:58,2821.25,2821.36,2820.44,2820.65,5,3,3
2020/4/8 13:59,2820.62,2820.78,2819.54,2819.54,2,3,2
2020/4/8 14:00,2820.3,2820.3,2819.41,2819.81,2,3,3
2020/4/8 14:01,2819.44,2820.09,2819.44,2819.71,2,2,2
2020/4/8 14:02,2819.6,2819.92,2818.4,2818.4,4,4,1
2020/4/8 14:03,2818.66,2818.88,2817.95,2818.04,2,5,2
2020/4/8 14:04,2817.95,2817.95,2816.85,2817.17,6,2,3
2020/4/8 14:05,2817.36,2817.61,2816.76,2817.3,2,2,1
2020/4/8 14:06,2817.27,2817.6,2816.39,2816.9,2,3,3
2020/4/8 14:07,2816.71,2817.36,2816.57,2817.22,1,3,1
2020/4/8 14:08,2817.73,2817.76,2817.04,2817.36,1,2,2
2020/4/8 14:09,2816.79,2817.47,2816.13,2816.19,3,4,1
2020/4/8 14:10,2816.63,2816.64,2815.4,2815.4,5,2,3
2020/4/8 14:11,2815.75,2815.75,2814.9,2814.99,6,4,1
2020/4/8 14:12,2815.19,2815.69,2815.02,2815.24,5,2,1
2020/4/8 14:13,2815.31,2815.31,2813.75,2814.22,6,4,1
2020/4/8 14:14,2813.88,2814,2812.84,2813.05,6,8,1
2020/4/8 14:15,2812.95,2813.64,2812.8,2812.97,4,1,3
2020/4/8 14:16,2813.35,2813.85,2812.83,2813.29,8,7,3
2020/4/8 14:17,2813.2,2813.54,2812.91,2813.24,3,3,2
2020/4/8 14:18,2813.22,2813.45,2811.62,2811.62,11,4,2
2020/4/8 14:19,2811.78,2811.78,2810.45,2810.95,10,1,2
2020/4/8 14:20,2810.66,2811.04,2810.26,2810.75,10,4,1
2020/4/8 14:21,2810.57,2811.2,2810.57,2810.92,7,3,2
2020/4/8 14:22,2810.87,2811.36,2810.34,2811.17,3,5,1
2020/4/8 14:23,2811.08,2811.8,2810.56,2811.57,4,4,1
2020/4/8 14:24,2811.88,2812.91,2811.84,2812.33,1,2,1
2020/4/8 14:25,2812.16,2813.25,2812.05,2812.95,1,4,1
2020/4/8 14:26,2812.88,2813.4,2811.93,2812.48,2,2,1
2020/4/8 14:27,2812.53,2812.87,2811.06,2811.06,7,4,2
2020/4/8 14:28,2810.77,2810.77,2809.11,2809.77,11,7,2
2020/4/8 14:29,2809.27,2809.31,2807.51,2808.05,12,8,1
2020/4/8 14:30,2807.66,2807.98,2807.11,2807.11,15,4,2
2020/4/8 14:31,2807.41,2807.41,2805.72,2806.62,7,7,2
2020/4/8 14:32,2806.99,2807.52,2806.24,2807.39,9,8,2
2020/4/8 14:33,2807.42,2808.43,2807.08,2808.43,7,4,2
2020/4/8 14:34,2808.19,2808.98,2807.96,2808.93,3,2,1
2020/4/8 14:35,2809.01,2809.42,2808.12,2808.52,6,2,1
2020/4/8 14:36,2808.55,2808.63,2807.8,2808.32,7,4,1
2020/4/8 14:37,2808.07,2808.37,2807.64,2807.88,4,2,2
2020/4/8 14:38,2808.34,2809.04,2807.92,2809.04,4,3,1
2020/4/8 14:39,2809.1,2810.01,2809.02,2810.01,2,3,2
2020/4/8 14:40,2809.86,2810.08,2809.49,2809.64,3,3,3
2020/4/8 14:41,2810.34,2810.94,2809.8,2810.93,2,2,1
2020/4/8 14:42,2811.1,2811.35,2810.75,2811.35,4,3,1
2020/4/8 14:43,2811.58,2811.61,2810.73,2811.22,4,5,1
2020/4/8 14:44,2811.22,2811.35,2810.58,2810.84,2,3,1
2020/4/8 14:45,2810.75,2811.2,2810.51,2811.08,1,2,1
2020/4/8 14:46,2811.28,2811.76,2810.87,2811.03,2,3,3
2020/4/8 14:47,2811.49,2811.78,2811.08,2811.78,5,2,2
2020/4/8 14:48,2811.68,2812.49,2811.54,2811.68,1,2,3
2020/4/8 14:49,2811.94,2812.51,2811.86,2812.51,2,5,3
2020/4/8 14:50,2812.24,2813,2812.05,2812.38,4,6,3
2020/4/8 14:51,2812.68,2812.84,2812.13,2812.74,2,2,1
2020/4/8 14:52,2812.95,2813.54,2812.73,2813.46,4,2,1
2020/4/8 14:53,2813.45,2813.49,2812.83,2813.31,2,1,2
2020/4/8 14:54,2813.66,2814.19,2813.05,2813.91,4,1,2
2020/4/8 14:55,2813.6,2814.37,2813.33,2813.79,3,4,1
2020/4/8 14:56,2814.23,2814.63,2814.02,2814.35,2,6,1
2020/4/8 14:57,2814.98,2815.09,2814.12,2814.72,2,3,1
2020/4/8 14:58,2814.78,2814.8,2814.78,2814.8,2,4,1
2020/4/8 14:59,2814.8,2814.8,2814.8,2814.8,1,3,2
2020/4/8 15:00,2814.8,2815.38,2814.8,2815.37,2,2,3
2020/4/9 9:31,2825.84,2828.48,2825.84,2827.38,2,1,2
2020/4/9 9:32,2827.2,2827.35,2825.06,2825.06,12,3,3
2020/4/9 9:33,2825.35,2825.35,2824.44,2824.74,4,4,1
2020/4/9 9:34,2824.82,2825.1,2824.45,2824.58,7,5,2
2020/4/9 9:35,2824.45,2824.45,2822.13,2822.13,9,8,3
2020/4/9 9:36,2822.3,2822.45,2821.62,2822.21,12,3,3
2020/4/9 9:37,2821.93,2822.62,2821.85,2822.62,7,7,2
2020/4/9 9:38,2821.99,2822.44,2821.58,2822.37,4,2,6
2020/4/9 9:39,2821.87,2821.97,2821.32,2821.76,9,4,3
2020/4/9 9:40,2821.83,2821.83,2821,2821.4,10,4,1
2020/4/9 9:41,2821.8,2823.92,2821.55,2823.92,3,5,5
2020/4/9 9:42,2824.43,2825.68,2824.08,2825.68,3,2,1
2020/4/9 9:43,2826.32,2826.42,2825.13,2825.66,1,3,2
2020/4/9 9:44,2825.73,2825.74,2824.89,2825.52,2,2,1
2020/4/9 9:45,2825.27,2826.38,2825.27,2826.38,6,3,1
2020/4/9 9:46,2826.49,2827.53,2826.45,2827.53,5,3,1
2020/4/9 9:47,2827.78,2828.58,2827.69,2828.58,1,5,2
2020/4/9 9:48,2828.49,2829.44,2828.18,2829.44,2,4,5
2020/4/9 9:49,2829.33,2829.98,2829.29,2829.72,4,5,4
2020/4/9 9:50,2830.03,2830.22,2829.13,2829.34,3,5,3
2020/4/9 9:51,2829.31,2829.31,2827.56,2827.72,2,5,1
2020/4/9 9:52,2828.08,2828.08,2826,2826.39,7,3,1
2020/4/9 9:53,2826.56,2826.98,2826.21,2826.62,3,4,2
2020/4/9 9:54,2826.87,2827.27,2826.42,2826.98,1,5,1
2020/4/9 9:55,2826.71,2826.92,2826,2826.1,7,6,2
2020/4/9 9:56,2826.04,2826.21,2825.46,2825.46,4,5,1
2020/4/9 9:57,2825.5,2825.7,2824.86,2825.31,4,7,3
2020/4/9 9:58,2825.7,2826.47,2825.53,2826.47,3,8,4
2020/4/9 9:59,2826.55,2826.98,2826.11,2826.5,3,5,1
2020/4/9 10:00,2826.74,2826.74,2825.13,2825.43,6,5,1
2020/4/9 10:01,2825.58,2825.58,2824.62,2824.99,6,5,5
2020/4/9 10:02,2824.49,2824.9,2824.23,2824.51,5,3,2
2020/4/9 10:03,2824.39,2824.69,2823.95,2824.43,4,5,1
2020/4/9 10:04,2824.32,2824.33,2823.56,2823.56,6,4,3
2020/4/9 10:05,2824.09,2824.09,2822.54,2822.54,9,8,3
2020/4/9 10:06,2822.83,2822.83,2822.06,2822.06,6,5,2
2020/4/9 10:07,2822.27,2822.8,2822.27,2822.63,5,8,2
2020/4/9 10:08,2823.39,2823.85,2822.93,2823.41,6,2,2
2020/4/9 10:09,2823.95,2824.1,2823.61,2824.1,4,3,3
2020/4/9 10:10,2824.01,2824.95,2823.72,2824.95,1,4,1
2020/4/9 10:11,2824.2,2824.96,2824.11,2824.94,5,6,2
2020/4/9 10:12,2825.37,2826.02,2825.11,2825.87,3,5,3
2020/4/9 10:13,2826.27,2826.78,2825.8,2826.3,2,4,2
2020/4/9 10:14,2826.17,2826.96,2826.12,2826.96,2,3,1
2020/4/9 10:15,2826.77,2828.2,2826.77,2827.59,5,5,2
2020/4/9 10:16,2827.42,2828.33,2827.28,2827.28,2,3,1
2020/4/9 10:17,2828.23,2828.42,2827.83,2827.97,6,4,2
2020/4/9 10:18,2828.02,2828.38,2827.71,2827.74,2,6,2
2020/4/9 10:19,2827.94,2828.63,2827.23,2827.75,3,5,2
2020/4/9 10:20,2827.58,2828.04,2827.2,2827.63,3,5,2
2020/4/9 10:21,2828,2828.25,2827.43,2828.09,2,1,1
2020/4/9 10:22,2828.26,2829.56,2828.01,2829.32,3,5,1
2020/4/9 10:23,2829.5,2829.61,2828,2828,1,4,2
2020/4/9 10:24,2828.25,2828.64,2827.85,2828.64,3,3,3
2020/4/9 10:25,2828.34,2828.79,2827.78,2827.92,5,5,1
2020/4/9 10:26,2828.59,2828.85,2827.87,2828.3,1,2,1
2020/4/9 10:27,2827.82,2828.67,2827.77,2827.94,3,2,1
2020/4/9 10:28,2828.37,2828.55,2827.84,2828.53,1,3,1
2020/4/9 10:29,2828.26,2829.05,2828.12,2828.47,5,8,3
2020/4/9 10:30,2828.37,2829.06,2828.23,2828.49,4,3,2
2020/4/9 10:31,2829.24,2829.39,2828.24,2828.68,4,1,1
2020/4/9 10:32,2828.24,2829.14,2828.24,2828.56,3,2,4
2020/4/9 10:33,2828.97,2829.77,2828.84,2829.75,5,2,4
2020/4/9 10:34,2829.58,2830.61,2829.58,2829.84,2,5,2
2020/4/9 10:35,2829.92,2830.19,2829.55,2830,4,2,3
2020/4/9 10:36,2829.97,2830.58,2829.97,2830.25,3,5,2
2020/4/9 10:37,2830.68,2830.68,2828,2828,6,4,2
2020/4/9 10:38,2828.08,2828.46,2827.29,2828.08,1,11,3
2020/4/9 10:39,2826.94,2827.68,2826.92,2827.06,3,2,2
2020/4/9 10:40,2826.83,2826.89,2825.83,2825.94,4,6,1
2020/4/9 10:41,2826.03,2826.08,2825.24,2825.24,3,4,4
2020/4/9 10:42,2825.55,2825.63,2824.83,2825.31,6,2,1
2020/4/9 10:43,2825.37,2825.74,2825.21,2825.74,2,2,2
2020/4/9 10:44,2825.36,2825.8,2824.28,2824.64,3,7,2
2020/4/9 10:45,2823.7,2824.16,2823.56,2823.76,5,5,3
2020/4/9 10:46,2823.6,2823.99,2822.83,2823.41,6,5,2
2020/4/9 10:47,2823.32,2823.67,2823.13,2823.53,5,2,1
2020/4/9 10:48,2823.68,2824.3,2823.51,2824.3,4,2,1
2020/4/9 10:49,2824.08,2824.5,2823.64,2824.08,4,5,4
2020/4/9 10:50,2823.94,2824.28,2823.48,2823.81,5,7,1
2020/4/9 10:51,2823.21,2823.87,2822.29,2822.29,4,2,1
2020/4/9 10:52,2821.91,2822.62,2821.81,2821.95,7,5,3
2020/4/9 10:53,2821.99,2822.76,2821.99,2822.76,6,4,2
2020/4/9 10:54,2822.7,2823.64,2822.7,2823.62,1,3,1
2020/4/9 10:55,2823.55,2824.64,2823.55,2824.11,2,2,2
2020/4/9 10:56,2824.34,2824.84,2824.18,2824.36,5,4,1
2020/4/9 10:57,2823.95,2825.02,2823.95,2824.63,2,5,1
2020/4/9 10:58,2824.29,2825.34,2824.29,2825,2,3,1
2020/4/9 10:59,2824.82,2825.13,2823.54,2824.18,2,2,2
2020/4/9 11:00,2824.27,2824.52,2823.81,2824.06,1,4,1
2020/4/9 11:01,2824.35,2824.51,2823.75,2824.26,3,5,1
2020/4/9 11:02,2824.62,2825.48,2824.62,2825.25,2,3,2
2020/4/9 11:03,2825.43,2825.63,2824.63,2825.01,4,1,1
2020/4/9 11:04,2823.66,2824.42,2823.28,2823.53,5,2,1
2020/4/9 11:05,2823.4,2824.33,2822.89,2822.89,3,2,2
2020/4/9 11:06,2822.19,2823.17,2822.19,2822.49,5,6,2
2020/4/9 11:07,2822.48,2822.73,2822.19,2822.54,5,6,1
2020/4/9 11:08,2822.53,2823.08,2821.7,2821.7,3,5,3
2020/4/9 11:09,2821.94,2822.21,2821.57,2822.09,6,4,2
2020/4/9 11:10,2821.56,2821.73,2821.1,2821.34,10,4,4
2020/4/9 11:11,2820.91,2821.32,2820.62,2821.07,10,7,2
2020/4/9 11:12,2820.62,2821.01,2820.44,2820.5,5,4,2
2020/4/9 11:13,2820.79,2821.19,2820.46,2821.03,3,6,1
2020/4/9 11:14,2821.44,2821.56,2820.74,2821.56,5,3,4
2020/4/9 11:15,2821.62,2821.89,2821.28,2821.69,4,4,3
2020/4/9 11:16,2821.84,2821.92,2821.37,2821.37,4,3,1
2020/4/9 11:17,2821.77,2822.06,2821.26,2822,4,3,3
2020/4/9 11:18,2821.88,2822.65,2821.84,2822.65,2,3,3
2020/4/9 11:19,2822.69,2822.69,2821.52,2821.99,3,6,1
2020/4/9 11:20,2821.81,2822.93,2821.81,2822.93,5,4,1
2020/4/9 11:21,2822.89,2822.89,2822.11,2822.53,2,4,1
2020/4/9 11:22,2822.52,2822.81,2821.87,2821.87,2,2,1
2020/4/9 11:23,2821.72,2822.4,2821.72,2822.03,4,3,2
2020/4/9 11:24,2822.19,2822.19,2821.53,2821.76,4,2,1
2020/4/9 11:25,2821.98,2822.55,2821.92,2822.2,3,5,1
2020/4/9 11:26,2821.94,2822.65,2821.78,2822.59,5,2,1
2020/4/9 11:27,2822.29,2822.66,2821.91,2822.18,4,3,4
2020/4/9 11:28,2822.34,2822.66,2821.86,2822.21,4,1,2
2020/4/9 11:29,2822.25,2823.4,2822.25,2822.94,2,2,1
2020/4/9 11:30,2823.1,2824.19,2822.79,2823.27,2,4,1
2020/4/9 13:01,2823.61,2826.44,2823.61,2825.45,1,1,1
2020/4/9 13:02,2825.1,2826.01,2824.77,2825.15,2,1,1
2020/4/9 13:03,2825.49,2826.31,2825.49,2825.99,2,2,2
2020/4/9 13:04,2825.61,2826.41,2825.61,2826.22,1,2,1
2020/4/9 13:05,2825.89,2826.6,2825.87,2826.46,3,2,3
2020/4/9 13:06,2826.39,2826.71,2826.04,2826.41,2,1,2
2020/4/9 13:07,2826.31,2827.01,2826.31,2826.84,1,1,1
2020/4/9 13:08,2826.85,2827.33,2826.04,2826.04,3,2,2
2020/4/9 13:09,2825.94,2826.35,2825.27,2826.09,2,3,3
2020/4/9 13:10,2825.38,2826.22,2825.05,2825.53,2,4,1
2020/4/9 13:11,2825.1,2826.14,2825.1,2825.94,2,2,2
2020/4/9 13:12,2826.01,2826.27,2825.56,2825.96,3,5,2
2020/4/9 13:13,2825.92,2826.55,2825.78,2825.86,4,5,1
2020/4/9 13:14,2826.11,2826.42,2825.72,2826.22,2,2,3
2020/4/9 13:15,2826.54,2826.63,2825.5,2826.17,2,2,1
2020/4/9 13:16,2825.8,2826.24,2825.4,2825.91,2,5,1
2020/4/9 13:17,2825.8,2826.32,2824.75,2825.81,3,1,1
2020/4/9 13:18,2825.33,2825.63,2824.19,2824.19,7,7,2
2020/4/9 13:19,2824.23,2824.75,2823.86,2824.48,6,2,2
2020/4/9 13:20,2824.11,2824.68,2824.04,2824.27,4,2,1
2020/4/9 13:21,2823.87,2824.66,2822.89,2822.89,5,8,2
2020/4/9 13:22,2822.68,2823.58,2822.68,2823.14,6,1,1
2020/4/9 13:23,2822.47,2823.72,2822.47,2822.92,4,7,2
2020/4/9 13:24,2822.88,2823.82,2822.88,2823.42,4,3,1
2020/4/9 13:25,2823.35,2824.19,2823.35,2824.02,5,9,2
2020/4/9 13:26,2823.65,2824.6,2823.65,2824.55,3,3,3
2020/4/9 13:27,2824.36,2825.18,2824.36,2824.81,2,3,3
2020/4/9 13:28,2824.99,2825.62,2824.99,2825.21,2,5,2
2020/4/9 13:29,2825.27,2825.87,2825.27,2825.46,2,2,1
2020/4/9 13:30,2825.19,2826.17,2825.19,2825.69,4,5,2
2020/4/9 13:31,2825.83,2827.18,2825.83,2826.85,2,5,3
2020/4/9 13:32,2826.82,2828.01,2826.82,2828.01,2,2,5
2020/4/9 13:33,2827.73,2828.2,2826.89,2827.69,1,6,5
2020/4/9 13:34,2827.36,2828.16,2827.33,2827.98,6,2,2
2020/4/9 13:35,2827.34,2828.53,2827.34,2828.47,2,5,1
2020/4/9 13:36,2828.01,2828.01,2826.71,2826.81,2,3,4
2020/4/9 13:37,2827.11,2827.11,2826.63,2826.72,4,7,3
2020/4/9 13:38,2826.61,2827.53,2826.61,2826.99,2,2,1
2020/4/9 13:39,2826.9,2827.66,2826.9,2827.63,2,6,2
2020/4/9 13:40,2827.35,2827.85,2827.35,2827.51,2,4,2
2020/4/9 13:41,2827.72,2828.4,2827.62,2828.02,1,3,2
2020/4/9 13:42,2828.03,2828.77,2827.81,2828.39,2,7,3
2020/4/9 13:43,2828.39,2829,2828.18,2828.62,1,3,2
2020/4/9 13:44,2828.65,2828.88,2828.29,2828.88,2,2,3
2020/4/9 13:45,2829.09,2829.76,2828.82,2829.76,3,5,1
2020/4/9 13:46,2829.24,2830.55,2829.24,2830.46,6,4,1
2020/4/9 13:47,2829.79,2830.33,2828.9,2829.98,4,3,3
2020/4/9 13:48,2829.63,2830.31,2829.19,2830.11,2,4,2
2020/4/9 13:49,2829.93,2830.11,2828.77,2829.32,2,3,1
2020/4/9 13:50,2829.32,2829.6,2828.8,2829.21,4,5,2
2020/4/9 13:51,2828.96,2829.77,2828.96,2829.77,1,2,3
2020/4/9 13:52,2829.19,2829.89,2829.18,2829.56,3,5,4
2020/4/9 13:53,2830.24,2830.24,2828.23,2828.58,3,4,1
2020/4/9 13:54,2828.53,2829.26,2828.37,2828.88,3,2,2
2020/4/9 13:55,2828.81,2829.23,2828.47,2829.01,1,4,1
2020/4/9 13:56,2829.03,2829.62,2828.85,2828.85,5,2,4
2020/4/9 13:57,2829.06,2829.88,2828.99,2829.49,3,4,1
2020/4/9 13:58,2829.56,2830.5,2829.5,2830.5,2,3,2
2020/4/9 13:59,2830.25,2831.45,2829.93,2831.45,3,3,2
2020/4/9 14:00,2831.15,2831.84,2830.88,2831.8,3,2,3
2020/4/9 14:01,2831.96,2832.34,2831.62,2832.19,1,3,1
2020/4/9 14:02,2831.97,2831.97,2830.35,2831.41,5,3,3
2020/4/9 14:03,2831.22,2831.67,2830.69,2831.67,2,2,2
2020/4/9 14:04,2831.36,2831.46,2830.23,2830.47,4,3,1
2020/4/9 14:05,2830.84,2831.02,2830.07,2830.73,3,3,1
2020/4/9 14:06,2830.14,2831.36,2830.14,2831.21,1,3,1
2020/4/9 14:07,2831.03,2832.11,2831,2832.11,2,2,2
2020/4/9 14:08,2831.63,2831.68,2830.75,2830.75,2,2,1
2020/4/9 14:09,2830.97,2831.81,2830.97,2831.31,5,3,4
2020/4/9 14:10,2830.92,2832.01,2830.92,2831.3,4,2,2
2020/4/9 14:11,2831.43,2831.95,2829.56,2829.56,8,7,1
2020/4/9 14:12,2828.95,2829.07,2828.15,2828.36,6,8,1
2020/4/9 14:13,2828.07,2828.83,2827.98,2828.35,3,6,1
2020/4/9 14:14,2828.52,2828.97,2828.2,2828.34,2,3,1
2020/4/9 14:15,2828.09,2828.4,2827.62,2828.37,4,4,1
2020/4/9 14:16,2828.16,2828.45,2827.44,2827.87,6,2,1
2020/4/9 14:17,2827.76,2827.76,2826.55,2826.91,4,3,2
2020/4/9 14:18,2826.82,2827.34,2826.54,2827.18,2,4,1
2020/4/9 14:19,2826.32,2828.72,2826.32,2828.72,3,4,1
2020/4/9 14:20,2828.94,2830.13,2828.64,2829.37,3,2,2
2020/4/9 14:21,2829.64,2830.44,2829.28,2830.44,5,1,2
2020/4/9 14:22,2829.99,2830.35,2829.55,2829.77,2,2,1
2020/4/9 14:23,2830.21,2830.65,2829.85,2830.65,4,4,3
2020/4/9 14:24,2829.87,2830.8,2829.12,2830.8,5,2,2
2020/4/9 14:25,2829.75,2830.3,2829.08,2829.86,3,5,1
2020/4/9 14:26,2829.94,2830.27,2829.2,2829.38,4,3,1
2020/4/9 14:27,2829.02,2829.62,2829.02,2829.14,3,4,3
2020/4/9 14:28,2829.29,2830.02,2829.12,2829.48,2,3,1
2020/4/9 14:29,2829.43,2830.81,2829.41,2830.3,3,3,1
2020/4/9 14:30,2829.71,2830.46,2829.35,2830.17,4,3,1
2020/4/9 14:31,2829.8,2829.8,2828.27,2828.72,5,3,1
2020/4/9 14:32,2828.08,2828.58,2827.54,2828.19,9,2,1
2020/4/9 14:33,2828.36,2828.36,2827.18,2827.66,3,3,1
2020/4/9 14:34,2827.51,2827.79,2826.82,2827.28,4,3,1
2020/4/9 14:35,2826.88,2826.93,2826.47,2826.57,5,5,3
2020/4/9 14:36,2826.28,2826.69,2825.99,2826.69,7,5,1
2020/4/9 14:37,2826.03,2826.07,2825.39,2825.45,6,4,2
2020/4/9 14:38,2825.24,2825.85,2825.24,2825.37,6,3,1
